"";"X";"Beam";"src_fil";"int_build";"beam_pair";"l2b_quality_flag1";"PAI";"cover";"FHD";"pai_z1";"pai_z2";"pai_z3";"pai_z4";"pai_z5";"pai_z6";"pai_z7";"pai_z8";"pavd_z1";"pavd_z2";"pavd_z3";"pavd_z4";"pavd_z5";"pavd_z6";"pavd_z7";"pavd_z8";"cover_z1";"cover_z2";"cover_z3";"cover_z4";"cover_z5";"cover_z6";"cover_z7";"cover_z8";"is_bajo"
"1578";1578;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,21593499183655;0,455533504486084;2,33426737785339;1,21593499183655;0,860750734806061;0,124138228595257;0;0;0;0;0;0,0710368677973747;0,109179683029652;0,0860750749707222;0,0124138230457902;0;0;0;0;0,455533504486084;0,34972932934761;0,0601819194853306;0;0;0;0;0;0
"1579";1579;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,51112854480743;0,53024023771286;2,21334838867188;1,51112854480743;0,734085857868195;0,0116469357162714;0;0;0;0;0;0,155408531427383;0,14994814991951;0,0734085813164711;0,00116469361819327;0;0;0;0;0,53024023771286;0,30721578001976;0,00580654293298721;0;0;0;0;0;0
"1580";1580;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,01237916946411;0,397204399108887;2,11922645568848;1,01237916946411;0,610498428344727;0,0042182020843029;0;0;0;0;0;0,0803761407732964;0,10081609338522;0,0610498413443565;0,00042182017932646;0;0;0;0;0,397204399108887;0,263057202100754;0,00210687820799649;0;0;0;0;0;1
"1581";1581;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,1858628988266;0,447285562753677;2,05633330345154;1,1858628988266;0,447347342967987;0;0;0;0;0;0;0,147703111171722;0,118586286902428;0,0447347350418568;0;0;0;0;0;0,447285562753677;0,20042222738266;0;0;0;0;0;0;1
"1582";1582;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,4111739397049;0,506168484687805;2,22520661354065;1,4111739397049;0,698272287845612;0,00811694841831923;0;0;0;0;0;0,142580330371857;0,140305697917938;0,0698272287845612;0,000811694771982729;0;0;0;0;0,506168484687805;0,29469895362854;0,00405024876818061;0;0;0;0;0;0
"1583";1583;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,35783398151398;0,492821931838989;2,4470374584198;1,35783398151398;1,02811372280121;0,257947534322739;0;0;0;0;0;0,0659440457820892;0,109988644719124;0,102811373770237;0,0257947538048029;0;0;0;0;0,492821931838989;0,401927918195724;0,121002361178398;0;0;0;0;0;0
"1584";1584;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,52862429618835;0,534331321716309;2,49266576766968;1,52862429618835;1,15276920795441;0,288850963115692;0;0;0;0;0;0,075171023607254;0,123977333307266;0,115276917815208;0,0288850944489241;0;0;0;0;0,534331321716309;0,438064396381378;0,134479820728302;0;0;0;0;0;0
"1585";1585;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,56108748912811;0,541828155517578;2,48230171203613;1,56108748912811;1,19372344017029;0,324537009000778;0;0;0;0;0;0,0734728127717972;0,123655043542385;0,119372338056564;0,0324537009000778;0;0;0;0;0,541828155517578;0,449453473091125;0,149786159396172;0;0;0;0;0;0
"1586";1586;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,8379613161087;0,601055443286896;2,6069176197052;1,8379613161087;1,37035036087036;0,491580694913864;0;0;0;0;0;0,0935221984982491;0,134638056159019;0,137035027146339;0,0491580702364445;0;0;0;0;0,601055443286896;0,495985776185989;0,21791173517704;0;0;0;0;0;0
"1587";1587;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,26415801048279;0,468503504991531;2,54105377197266;1,26415801048279;0,89924168586731;0,329766869544983;0;0;0;0;0;0,0729832649230957;0,0934391170740128;0,0899241715669632;0,0329766869544983;0;0;0;0;0,468503504991531;0,362123906612396;0,152006462216377;0;0;0;0;0;0
"1588";1588;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,68212532997131;0,568731188774109;2,62253904342651;1,68212532997131;1,1825076341629;0,42770704627037;0;0;0;0;0;0,0999235436320305;0,125441834330559;0,118250757455826;0,0427707061171532;0;0;0;0;0,568731188774109;0,446357607841492;0,192531734704971;0;0;0;0;0;0
"1589";1589;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,30095255374908;0,478191494941711;2,52657914161682;1,30095255374908;1,01773154735565;0,336624532938004;0;0;0;0;0;0,0566441901028156;0,0964327976107597;0,101773157715797;0,0336624532938004;0;0;0;0;0,478191494941711;0,398815393447876;0,154909059405327;0;0;0;0;0;0
"1590";1590;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,29990494251251;0,477918118238449;2,49452877044678;1,29990494251251;0,929716944694519;0,240096762776375;0;0;0;0;0;0,0740375891327858;0,105980813503265;0,0929716899991035;0,0240096766501665;0;0;0;0;0,477918118238449;0,371769487857819;0,113121934235096;0;0;0;0;0;0
"1591";1591;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,08669912815094;0,419191986322403;2,3916232585907;1,08669912815094;0,790283441543579;0,121508412063122;0;0;0;0;0;0,0592831373214722;0,0965190678834915;0,0790283381938934;0,0121508417651057;0;0;0;0;0,419191986322403;0,326410502195358;0,0589453391730785;0;0;0;0;0;0
"1592";1592;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,04486477375031;0,406915873289108;2,54198336601257;1,04486477375031;0,735568344593048;0,234098091721535;0;0;0;0;0;0,0618592798709869;0,0810766667127609;0,0735568329691887;0,0234098080545664;0;0;0;0;0,406915873289108;0,307729095220566;0,110457919538021;0;0;0;0;0;0
"1593";1593;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,17073547840118;0,443089455366135;2,64288759231567;1,17073547840118;0,850128293037415;0,330296248197556;0;0;0;0;0;0,0641214400529861;0,0840439274907112;0,0850128307938576;0,0330296233296394;0;0;0;0;0,443089455366135;0,346266597509384;0,152230873703957;0;0;0;0;0;0
"1594";1594;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,13140988349915;0,432031363248825;2,54893755912781;1,13140988349915;0,789409995079041;0,231106638908386;0;0;0;0;0;0,0683999806642532;0,0900303274393082;0,0789409950375557;0,0231106653809547;0;0;0;0;0,432031363248825;0,326116293668747;0,109126426279545;0;0;0;0;0;0
"1595";1595;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;0,97683584690094;0,386396557092667;2,4134886264801;0,97683584690094;0,589800417423248;0,11691902577877;0;0;0;0;0;0,0774070844054222;0,0859916880726814;0,058980043977499;0,0116919027641416;0;0;0;0;0,386396557092667;0,255391210317612;0,0567834377288818;0;0;0;0;0;0
"1596";1596;"BEAM0001";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1597";1597;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,44344091415405;0,514078140258789;2,44774913787842;1,44344091415405;0,984894275665283;0,22871345281601;0;0;0;0;0;0,0917093306779861;0,121472746133804;0,0984894260764122;0,022871345281601;0;0;0;0;0,514078140258789;0,388867557048798;0,108060047030449;0;0;0;0;0;0
"1598";1598;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,27363836765289;0,471022486686707;2,32449293136597;1,27363836765289;0,689616024494171;0,0543159022927284;0;0;0;0;0;0,116804465651512;0,121932245790958;0,0689616054296494;0,00543159013614058;0;0;0;0;0,471022486686707;0,29164183139801;0,0267924759536982;0;0;0;0;0;1
"1599";1599;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,817812263965607;0,335620939731598;2,04270792007446;0,817812263965607;0,337889313697815;0;0;0;0;0;0;0,0959845930337906;0,081781230866909;0,0337889306247234;0;0;0;0;0;0,335620939731598;0,155443862080574;0;0;0;0;0;0;1
"1600";1600;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,797490179538727;0,328835874795914;1,85752320289612;0,797490179538727;0,265064507722855;0;0;0;0;0;0;0,106485135853291;0,0797490179538727;0,0265064500272274;0;0;0;0;0;0,328835874795914;0,124125003814697;0;0;0;0;0;0;1
"1601";1601;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,883842706680298;0,357196986675262;1,92744052410126;0,883842706680298;0,317192524671555;0;0;0;0;0;0;0,113330028951168;0,0883842706680298;0,0317192524671555;0;0;0;0;0;0,357196986675262;0,14665874838829;0;0;0;0;0;0;1
"1602";1602;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;0,977351665496826;0,386558502912521;1,90430188179016;0,977351665496826;0,230848431587219;0;0;0;0;0;0;0,149300649762154;0,0977351665496826;0,023084843531251;0;0;0;0;0;0,386558502912521;0,109011672437191;0;0;0;0;0;0;1
"1603";1603;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,05906665325165;0,411116421222687;2,06407451629639;1,05906665325165;0,410255163908005;0;0;0;0;0;0;0,129762291908264;0,105906665325165;0,0410255156457424;0;0;0;0;0;0,411116421222687;0,18545588850975;0;0;0;0;0;0;1
"1604";1604;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,0726363658905;0,415098279714584;2,13616919517517;1,0726363658905;0,633710980415344;0,0237837005406618;0;0;0;0;0;0,087785080075264;0,104885265231133;0,0633710920810699;0,00237836991436779;0;0;0;0;0,415098279714584;0,271562397480011;0,0118214190006256;0;0;0;0;0;1
"1605";1605;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,17043161392212;0,443009823560715;2,31678652763367;1,17043161392212;0,750949442386627;0,0995357856154442;0;0;0;0;0;0,0838964357972145;0,107089586555958;0,0750949457287788;0,00995357893407345;0;0;0;0;0,443009823560715;0,313034772872925;0,0485497154295444;0;0;0;0;0;0
"1606";1606;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,94059276580811;0,62101948261261;2,77961921691895;1,94059276580811;1,453892827034;0,738962233066559;0,112628296017647;0;0;0;0;0,0973399877548218;0,120163053274155;0,134126454591751;0,0738962218165398;0,0112628303468227;0;0;0;0,62101948261261;0,51661080121994;0,308905094861984;0,0547577999532223;0;0;0;0;0
"1607";1607;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,42009484767914;0,508372962474823;2,5586051940918;1,42009484767914;1,01328420639038;0,327909201383591;0;0;0;0;0;0,0813621357083321;0,109218567609787;0,101328417658806;0,0327909216284752;0;0;0;0;0,508372962474823;0,397481054067612;0,151218980550766;0;0;0;0;0;0
"1608";1608;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,17340159416199;0,44383630156517;2,37378931045532;1,17340159416199;0,744584858417511;0,0810709595680237;0;0;0;0;0;0,0857633426785469;0,109233066439629;0,0744584873318672;0,00810709595680237;0;0;0;0;0,44383630156517;0,310845226049423;0,039724875241518;0;0;0;0;0;0
"1609";1609;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,09467017650604;0,421506553888321;2,42001390457153;1,09467017650604;0,720777928829193;0,117466032505035;0;0;0;0;0;0,0747784525156021;0,0977204144001007;0,072077788412571;0,0117466039955616;0;0;0;0;0,421506553888321;0,302592992782593;0,057041447609663;0;0;0;0;0;0
"1610";1610;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,33029997348785;0,48579803109169;2,24699282646179;1,33029997348785;0,768143534660339;0,0430474579334259;0;0;0;0;0;0,112431287765503;0,128725245594978;0,0768143534660339;0,00430474570021033;0;0;0;0;0,48579803109169;0,318915218114853;0,0212937369942665;0;0;0;0;0;0
"1611";1611;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,42603158950806;0,509830057621002;2,37386250495911;1,42603158950806;0,977497458457947;0,150162667036057;0;0;0;0;0;0,0897068306803703;0,127586901187897;0,0977497473359108;0,0150162661448121;0;0;0;0;0,509830057621002;0,386603206396103;0,0723318606615067;0;0;0;0;0;0
"1612";1612;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,37108290195465;0,496176809072495;2,39802026748657;1,37108290195465;1,01451015472412;0,184944301843643;0;0;0;0;0;0,0713145583868027;0,118613861501217;0,101451016962528;0,0184944309294224;0;0;0;0;0,496176809072495;0,397850275039673;0,088325247168541;0;0;0;0;0;0
"1613";1613;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,29542231559753;0,476752609014511;2,52274298667908;1,29542231559753;0,979045271873474;0,271868675947189;0;0;0;0;0;0,0632753893733025;0,102355360984802;0,0979045331478119;0,0271868668496609;0;0;0;0;0,476752609014511;0,38707771897316;0,127099722623825;0;0;0;0;0;0
"1614";1614;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,20272028446198;0,451929599046707;2,36288285255432;1,20272028446198;0,895789682865143;0,1568833142519;0;0;0;0;0;0,061386127024889;0,104583702981472;0,0895789712667465;0,015688331797719;0;0;0;0;0,451929599046707;0,361025243997574;0,0754438862204552;0;0;0;0;0;0
"1615";1615;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,2304744720459;0,459482431411743;2,27718043327332;1,2304744720459;0,719362139701843;0,045641653239727;0;0;0;0;0;0,102222464978695;0,118483282625675;0,0719362199306488;0,00456416513770819;0;0;0;0;0,459482431411743;0,302099168300629;0,0225623920559883;0;0;0;0;0;0
"1616";1616;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,23697185516357;0,461235493421555;2,40638566017151;1,23697185516357;0,853525698184967;0,161964401602745;0;0;0;0;0;0,0766892209649086;0,107500739395618;0,0853525698184967;0,0161964390426874;0;0;0;0;0,461235493421555;0,34737902879715;0,0777897760272026;0;0;0;0;0;0
"1617";1617;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,14344692230225;0,43544402718544;2,43865847587585;1,14344692230225;0,912560999393463;0,226226001977921;0;0;0;0;0;0,0461771860718727;0,0917220935225487;0,0912560969591141;0,0226226001977921;0;0;0;0;0,43544402718544;0,366360932588577;0,106950029730797;0;0;0;0;0;0
"1618";1618;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,981206595897675;0,387739688158035;2,54202222824097;0,981206595897675;0,718737423419952;0,247079730033875;0;0;0;0;0;0,0524938330054283;0,07341268658638;0,071873739361763;0,0247079730033875;0;0;0;0;0,387739688158035;0,30188113451004;0,11621331423521;0;0;0;0;0;0
"1619";1619;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,12214004993439;0,429397612810135;2,37295651435852;1,12214004993439;0,808732867240906;0,134966835379601;0;0;0;0;0;0,0626814514398575;0,0987173244357109;0,0808732807636261;0,0134966829791665;0;0;0;0;0,429397612810135;0,332598030567169;0,06525669246912;0;0;0;0;0;0
"1620";1620;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,49739611148834;0,527011334896088;2,53647065162659;1,49739611148834;0,852341413497925;0,256256729364395;0;0;0;0;0;0,129010930657387;0,12411393225193;0,0852341428399086;0,0256256740540266;0;0;0;0;0,527011334896088;0,346992492675781;0,120259270071983;0;0;0;0;0;0
"1621";1621;"BEAM0010";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,16681301593781;0,442001163959503;2,42946696281433;1,16681301593781;0,882075071334839;0,202084168791771;0;0;0;0;0;0,0569475777447224;0,0964728817343712;0,0882075056433678;0,0202084165066481;0;0;0;0;0,442001163959503;0,356628626585007;0,0961048230528831;0;0;0;0;0;0
"1622";1622;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,54993462562561;0,539273738861084;2,32729339599609;1,54993462562561;1,01502096652985;0,133056983351707;0;0;0;0;0;0,106982722878456;0,141687765717506;0,101502098143101;0,0133056975901127;0;0;0;0;0,539273738861084;0,398003846406937;0,0643636509776115;0;0;0;0;0;0
"1623";1623;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,65464842319489;0,562774181365967;2,50894165039062;1,65464842319489;1,126997590065;0,307793974876404;0;0;0;0;0;0,10553015768528;0,134685441851616;0,112699761986732;0,0307793971151114;0;0;0;0;0,562774181365967;0,43078151345253;0,142639234662056;0;0;0;0;0;0
"1624";1624;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,33834910392761;0,487862974405289;2,25574326515198;1,33834910392761;0,844073235988617;0,0494246743619442;0;0;0;0;0;0,0988551750779152;0,128892451524734;0,0844073221087456;0,00494246743619442;0;0;0;0;0,487862974405289;0,344287216663361;0,0244094748049974;0;0;0;0;0;1
"1625";1625;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,38677716255188;0,500114440917969;2,13920021057129;1,38677716255188;0,787029564380646;0,0229324623942375;0;0;0;0;0;0,119949512183666;0,136384472250938;0,0787029564380646;0,00229324633255601;0;0;0;0;0,500114440917969;0,325316220521927;0,0114007415249944;0;0;0;0;0;1
"1626";1626;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,17902565002441;0,445397764444351;1,98940455913544;1,17902565002441;0,418544501066208;0;0;0;0;0;0;0,152096226811409;0,117902562022209;0,0418544486165047;0;0;0;0;0;0,445397764444351;0,188824862241745;0;0;0;0;0;0;1
"1627";1627;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,28168153762817;0,473145216703415;2,11167669296265;1,28168153762817;0,534831464290619;0;0;0;0;0;0;0,149370029568672;0,128168165683746;0,0534831471741199;0;0;0;0;0;0,473145216703415;0,234643951058388;0;0;0;0;0;0;1
"1628";1628;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,45546126365662;0,516989409923553;2,09881806373596;1,45546126365662;0,692965865135193;0;0;0;0;0;0;0,152499094605446;0,145546138286591;0,0692965909838676;0;0;0;0;0;0,516989409923553;0,292827159166336;0;0;0;0;0;0;0
"1629";1629;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,73553252220154;0,580102801322937;2,3142204284668;1,73553252220154;1,1142942905426;0,103185437619686;0;0;0;0;0;0,124247640371323;0,163234710693359;0,111429430544376;0,0103185437619686;0;0;0;0;0,580102801322937;0,427154660224915;0,0502843596041203;0;0;0;0;0;0
"1630";1630;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,2864156961441;0,474390774965286;2,16326546669006;1,2864156961441;0,68725848197937;0,0241270959377289;0;0;0;0;0;0,119831435382366;0,126228854060173;0,0687258467078209;0,00241270964033902;0;0;0;0;0,474390774965286;0,290806263685226;0,0119910724461079;0;0;0;0;0;1
"1631";1631;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,37022793292999;0,49596107006073;2,03809356689453;1,37022793292999;0,610093414783478;0;0;0;0;0;0;0,152026906609535;0,137022793292999;0,0610093399882317;0;0;0;0;0;0,49596107006073;0,262909501791;0;0;0;0;0;0;1
"1632";1632;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,45245599746704;0,516263127326965;1,97413289546967;1,45245599746704;0,497161388397217;0;0;0;0;0;0;0,191058918833733;0,145245596766472;0,0497161410748959;0;0;0;0;0;0,516263127326965;0,220092013478279;0;0;0;0;0;0;1
"1633";1633;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,2189040184021;0,456346213817596;1,95817935466766;1,2189040184021;0,484928727149963;0;0;0;0;0;0;0,146795064210892;0,121890403330326;0,0484928712248802;0;0;0;0;0;0,456346213817596;0,215307265520096;0;0;0;0;0;0;1
"1634";1634;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,48489797115326;0,524046182632446;2,11177945137024;1,48489797115326;0,64661431312561;0;0;0;0;0;0;0,167656749486923;0,14848980307579;0,0646614283323288;0;0;0;0;0;0,524046182632446;0,276246756315231;0;0;0;0;0;0;0
"1635";1635;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,31401205062866;0,481593161821365;2,29599857330322;1,31401205062866;0,797853052616119;0,0759051069617271;0;0;0;0;0;0,10323179513216;0,123810693621635;0,0797853022813797;0,00759051088243723;0;0;0;0;0,481593161821365;0,328957498073578;0,0372413545846939;0;0;0;0;0;1
"1636";1636;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,29842448234558;0,47753718495369;2,0096390247345;1,29842448234558;0,531153559684753;0;0;0;0;0;0;0,153454184532166;0,129842445254326;0,0531153567135334;0;0;0;0;0;0,47753718495369;0,233235225081444;0;0;0;0;0;0;1
"1637";1637;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,04427826404572;0,406745910644531;1,9390869140625;1,04427826404572;0,325393348932266;0;0;0;0;0;0;0,14377698302269;0,104427829384804;0,0325393341481686;0;0;0;0;0;0,406745910644531;0,150150582194328;0;0;0;0;0;0;1
"1638";1638;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,44653403759003;0,514828681945801;2,41955995559692;1,44653403759003;0,979747116565704;0,159404128789902;0;0;0;0;0;0,0933573842048645;0,128712996840477;0,0979747101664543;0,0159404128789902;0;0;0;0;0,514828681945801;0,387292593717575;0,0766084641218185;0;0;0;0;0;0
"1639";1639;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,43233132362366;0,511371254920959;2,29299402236938;1,43233132362366;0,889040410518646;0,0576531626284122;0;0;0;0;0;0,108658187091351;0,137467816472054;0,0889040380716324;0,00576531607657671;0;0;0;0;0,511371254920959;0,358865171670914;0,0284150410443544;0;0;0;0;0;1
"1640";1640;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,891089618206024;0,359521746635437;2,1378858089447;0,891089618206024;0,502930223941803;0,018167108297348;0;0;0;0;0;0,077631875872612;0,0872922539710999;0,0502930246293545;0,00181671080645174;0;0;0;0;0,359521746635437;0,222338333725929;0,00904242135584354;0;0;0;0;0;1
"1641";1641;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,921519041061401;0,369192451238632;2,32164263725281;0,921519041061401;0,516903817653656;0,0442279241979122;0;0;0;0;0;0,0809230506420135;0,0877291113138199;0,0516903772950172;0,00442279223352671;0;0;0;0;0,369192451238632;0,227752670645714;0,0218712314963341;0;0;0;0;0;0
"1642";1642;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;1,15966165065765;0,440002232789993;2,57404541969299;1,15966165065765;0,882337987422943;0,390231490135193;0;0;0;0;0;0,0554647408425808;0,0769430175423622;0,0882337987422943;0,0390231497585773;0;0;0;0;0,440002232789993;0,356713056564331;0,177259892225266;0;0;0;0;0;0
"1643";1643;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,967267096042633;0,383457452058792;2,36838793754578;0,967267096042633;0,727692723274231;0,119267225265503;0;0;0;0;0;0,0479148738086224;0,0847999900579453;0,0727692693471909;0,0119267227128148;0;0;0;0;0,383457452058792;0,30499991774559;0,0578902810811996;0;0;0;0;0;1
"1644";1644;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,893399715423584;0,360261082649231;2,06616139411926;0,893399715423584;0,435001313686371;0;0;0;0;0;0;0,091679684817791;0,0893399715423584;0,0435001291334629;0;0;0;0;0;0,360261082649231;0,195472091436386;0;0;0;0;0;0;1
"1645";1645;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,98040235042572;0,387493282556534;1,98746454715729;0,98040235042572;0,327912002801895;0;0;0;0;0;0;0,130498066544533;0,0980402305722237;0,0327912010252476;0;0;0;0;0;0,387493282556534;0,151220142841339;0;0;0;0;0;0;1
"1646";1646;"BEAM0011";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,677919089794159;0,287486851215363;1,91420638561249;0,677919089794159;0,211662203073502;0;0;0;0;0;0;0,0932513698935509;0,0677919089794159;0,0211662203073502;0;0;0;0;0;0,287486851215363;0,100423216819763;0;0;0;0;0;0;1
"1647";1647;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,47513723373413;0,521705269813538;2,48955821990967;1,47513723373413;1,05523324012756;0,216780379414558;0;0;0;0;0;0,0839807912707329;0,125835686922073;0,105523325502872;0,0216780379414558;0;0;0;0;0,521705269813538;0,409979164600372;0,102721951901913;0;0;0;0;0;0
"1648";1648;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,51064312458038;0,530120372772217;2,43275356292725;1,51064312458038;1,15094375610352;0,242841884493828;0;0;0;0;0;0,0719398707151413;0,126780122518539;0,115094378590584;0,0242841877043247;0;0;0;0;0,530120372772217;0,437547534704208;0,114338152110577;0;0;0;0;0;0
"1649";1649;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,32102632522583;0,483397513628006;2,31568908691406;1,32102632522583;0,751380026340485;0,0663346648216248;0;0;0;0;0;0,113929264247417;0,125469163060188;0,0751380026340485;0,00663346610963345;0;0;0;0;0,483397513628006;0,313178449869156;0,0326232649385929;0;0;0;0;0;1
"1650";1650;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,900326669216156;0,362467348575592;2,01629114151001;0,900326669216156;0,307255893945694;0;0;0;0;0;0;0,118614159524441;0,0900326669216156;0,0307255871593952;0;0;0;0;0;0,362467348575592;0,14240774512291;0;0;0;0;0;0;0
"1651";1651;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,39848840236664;0,503021359443665;2,31889700889587;1,39848840236664;0,820585370063782;0,0565830580890179;0;0;0;0;0;0,115580603480339;0,134190529584885;0,0820585340261459;0,00565830571576953;0;0;0;0;0,503021359443665;0,336536586284637;0,027895025908947;0;0;0;0;0;0
